가게ID,가게명,업종,평점,날짜,리뷰내용
1880446808,"ddd카페,디저트",디저트카페,,,저녁에 방문예약 없이 이용대기 시간 바로 입장데이트연인・배우자
1880446808,"ddd카페,디저트",디저트카페,,,저녁에 방문예약 없이 이용대기 시간 바로 입장데이트연인・배우자
1880446808,"ddd카페,디저트",디저트카페,,,저녁에 방문예약 없이 이용대기 시간 바로 입장데이트연인・배우자
1880446808,"ddd카페,디저트",디저트카페,,,저녁에 방문예약 없이 이용대기 시간 바로 입장데이트연인・배우자
1880446808,"ddd카페,디저트",디저트카페,,,저녁에 방문예약 없이 이용대기 시간 바로 입장데이트연인・배우자
1880446808,"ddd카페,디저트",디저트카페,,,저녁에 방문예약 없이 이용대기 시간 바로 입장데이트연인・배우자
1880446808,"ddd카페,디저트",디저트카페,,,저녁에 방문예약 없이 이용대기 시간 바로 입장데이트연인・배우자
1880446808,"ddd카페,디저트",디저트카페,,,저녁에 방문예약 없이 이용대기 시간 바로 입장데이트연인・배우자
1880446808,"ddd카페,디저트",디저트카페,,,저녁에 방문예약 없이 이용대기 시간 바로 입장데이트연인・배우자
1880446808,"ddd카페,디저트",디저트카페,,,저녁에 방문예약 없이 이용대기 시간 바로 입장데이트연인・배우자
1880446808,"ddd카페,디저트",디저트카페,,,저녁에 방문예약 없이 이용대기 시간 바로 입장데이트연인・배우자
1880446808,"ddd카페,디저트",디저트카페,,,저녁에 방문예약 없이 이용대기 시간 바로 입장데이트친구
1880446808,"ddd카페,디저트",디저트카페,,,저녁에 방문예약 없이 이용대기 시간 바로 입장데이트친구
1880446808,"ddd카페,디저트",디저트카페,,,저녁에 방문예약 없이 이용대기 시간 바로 입장데이트친구
1880446808,"ddd카페,디저트",디저트카페,,,저녁에 방문예약 없이 이용대기 시간 바로 입장데이트친구
1880446808,"ddd카페,디저트",디저트카페,,,저녁에 방문예약 없이 이용대기 시간 바로 입장데이트친구
1880446808,"ddd카페,디저트",디저트카페,,,저녁에 방문예약 없이 이용대기 시간 바로 입장데이트친구
1880446808,"ddd카페,디저트",디저트카페,,,"저녁에 방문예약 없이 이용대기 시간 바로 입장일상, 친목친구"
1880446808,"ddd카페,디저트",디저트카페,,,"저녁에 방문예약 없이 이용대기 시간 바로 입장일상, 친목친구"
1880446808,"ddd카페,디저트",디저트카페,,,"저녁에 방문예약 없이 이용대기 시간 바로 입장일상, 친목친구"
1880446808,"ddd카페,디저트",디저트카페,,,"저녁에 방문예약 없이 이용대기 시간 바로 입장일상, 친목친구"
1880446808,"ddd카페,디저트",디저트카페,,,"저녁에 방문예약 없이 이용대기 시간 바로 입장일상, 친목친구"
1880446808,"ddd카페,디저트",디저트카페,,,"저녁에 방문예약 없이 이용대기 시간 바로 입장일상, 친목친구"
1880446808,"ddd카페,디저트",디저트카페,,,저녁에 방문예약 없이 이용대기 시간 바로 입장일상혼자
1880446808,"ddd카페,디저트",디저트카페,,,저녁에 방문예약 없이 이용대기 시간 바로 입장일상혼자
